iter	prior	likelihood	posterior	prior_A	|A|	#indels	|indels|	#substs	P1/likelihood	P1/prior_A	P1/|A|	P1/#indels	P1/|indels|	P1/#substs	Scale[1]*|T|	|T|	rs07:log_rate	rs07:mean_length	Rates.gamma:alpha	hky85:kappa	hky85:pi[A]	hky85:pi[C]	hky85:pi[G]	hky85:pi[T]	scale[1]	scale1
2460	-38.542923775033870	-3829.957734139001786	-3868.500657914035855	-2.785033224005833	1140	0	0	577	-3829.957734139001786	-2.785033224005833	1140	0	0	577	0.801419846115533	0.566059319674940	-7.599095593474215	6.47341631184901	0.23283320280596662	16.20713192527753	0.30554293005871364	0.26800942807293887	0.14935259675900772	0.27709504510933974	1.4157877421323075	1.4157877421323075
2461	-56.084833344213877	-3815.150642965107181	-3871.235476309321257	-2.443359755794475	1140	0	0	575	-3815.150642965107181	-2.443359755794475	1140	0	0	575	0.764404325154845	1.370575990446290	-8.60844668725887	8.365349038243338	0.27748015087953853	18.454273579049453	0.2962561159614906	0.290257890379366	0.14481310438465664	0.2686728892744868	0.5577248766089486	0.5577248766089486
2462	-58.681727834815682	-3815.349411618473368	-3874.031139453289143	-5.425766113559312	1140	0	0	577	-3815.349411618473368	-5.425766113559312	1140	0	0	577	0.752893880047767	1.287045248128176	-6.493621392624122	16.76859604216171	0.2454769976542153	20.961771231394067	0.2912712764568187	0.30088952124431484	0.12932530240292064	0.27851389989594577	0.5849785632189264	0.5849785632189264
2463	-58.060270450115880	-3820.251719361963751	-3878.311989812079446	-7.288351678434296	1140	0	0	575	-3820.251719361963751	-7.288351678434296	1140	0	0	575	0.870280533900065	1.142190804498924	-6.121816870129627	18.968928952539628	0.19905295526249972	20.251965344239373	0.2842059320675138	0.303889100660394	0.13061455140521816	0.28129041586687403	0.7619397131128668	0.7619397131128668
2464	-49.778997837945042	-3819.761675709632073	-3869.540673547577171	-5.996810186191230	1140	0	0	575	-3819.761675709632073	-5.996810186191230	1140	0	0	575	0.816447543288586	0.888242106640550	-6.202636854500353	9.283040589681633	0.2870556043088702	18.125784425525108	0.2805690117394657	0.3054331487283758	0.13127819858871131	0.28271964094344704	0.9191723035699123	0.9191723035699123
2465	-50.506028134605458	-3823.955839468682370	-3874.461867603287828	-2.934840630583949	1140	0	0	575	-3823.955839468682370	-2.934840630583949	1140	0	0	575	0.710521825720604	0.923188523527657	-6.973746059533564	4.121884512853949	0.25880624059913815	20.029975227843096	0.28574018817829167	0.3112436358229581	0.14269855517719712	0.2603176208215532	0.7696389281417645	0.7696389281417645
2466	-42.482260996369021	-3821.538589715429680	-3864.020850711798630	-7.374455628035165	1140	0	0	575	-3821.538589715429680	-7.374455628035165	1140	0	0	575	0.792482292188409	0.497435295884375	-5.703491518545657	3.8664883115217044	0.2147121673450386	17.186748141172007	0.29173105135497807	0.31070716301533796	0.13769285936391146	0.2598689262657725	1.5931364315020708	1.5931364315020708
2467	-54.394017827913792	-3816.569413634821558	-3870.963431462735571	-1.453584731697610	1140	0	0	577	-3816.569413634821558	-1.453584731697610	1140	0	0	577	0.843624144808204	1.514870156590815	-8.390752902628385	2.763655037506445	0.2763441070043269	18.396182934559892	0.2945505229530776	0.30404540531890767	0.1390236093969797	0.262380462331035	0.5568953491741911	0.5568953491741911
2468	-47.028097624018137	-3817.152619717808193	-3864.180717341826494	-0.262988253309801	1140	0	0	575	-3817.152619717808193	-0.262988253309801	1140	0	0	575	0.778965536246883	0.763245137350880	-9.918100886977772	1.1917575390186985	0.25601589639681943	18.094795086543073	0.28914960884793794	0.2984703918993885	0.15518326785460937	0.2571967313980641	1.0205967887991616	1.0205967887991616
2469	-51.907399043712772	-3815.950173612271101	-3867.857572655983859	-2.192090876686581	1140	0	0	577	-3815.950173612271101	-2.192090876686581	1140	0	0	577	0.856528872367094	0.773432230436873	-9.837838710355259	8.06441918225344	0.27480501114161526	19.417916630263534	0.2783875657468581	0.2873614326487928	0.14940740315995565	0.2848435984443934	1.1074388144948186	1.1074388144948186
2470	-55.606641614941942	-3817.010450041942022	-3872.617091656883986	-1.827690301726932	1140	0	0	577	-3817.010450041942022	-1.827690301726932	1140	0	0	577	0.697033122981189	1.082207695832748	-10.016710733763288	5.792460503520593	0.24250656041816904	19.46853371402169	0.2881361677879108	0.30712753706401136	0.13661833737050869	0.26811795777756914	0.6440844263677394	0.6440844263677394
2471	-47.284292467571369	-3816.978134131328261	-3864.262426598899765	-1.859772347153012	1140	0	0	575	-3816.978134131328261	-1.859772347153012	1140	0	0	575	0.794921482979969	0.738426160058349	-7.928011366042455	3.338633722177308	0.26961109733573485	18.900670249176514	0.28384460675344464	0.30032151921268113	0.13359084315149003	0.2822430308823841	1.0765077484756984	1.0765077484756984
2472	-52.925494470843539	-3825.199845575604741	-3878.125340046448400	-2.535029963719442	1140	0	0	575	-3825.199845575604741	-2.535029963719442	1140	0	0	575	0.847677327976953	1.292706844629226	-8.629226872935192	8.919201316592424	0.2682733681896489	17.301277682394232	0.28185603577350593	0.30115543132643363	0.13396178900539515	0.28302674389466526	0.6557382530298924	0.6557382530298924
2473	-56.013036910048058	-3816.347493682505956	-3872.360530592553914	-1.005376502926297	1140	0	0	577	-3816.347493682505956	-1.005376502926297	1140	0	0	577	0.931071182382741	1.440765526650654	-8.38942166549116	1.6864258743705265	0.2486215779868638	19.608223600756197	0.2812544872428917	0.30132113275738776	0.13424190942181052	0.28318247057791013	0.6462336620082803	0.6462336620082803
2474	-49.456337387436065	-3819.984211909111309	-3869.440549296547488	-4.619381255541441	1140	0	0	577	-3819.984211909111309	-4.619381255541441	1140	0	0	577	0.784658798045369	0.961481195338327	-6.19144434667861	2.601241953488186	0.3239765415112397	18.332713609233426	0.2919293011159866	0.289702786681127	0.1396398183532327	0.2787280938496537	0.8160937539389554	0.8160937539389554
2475	-39.992162636462758	-3824.325055420594708	-3864.317218057057289	-3.116897587729666	1140	0	0	581	-3824.325055420594708	-3.116897587729666	1140	0	0	581	0.795999557043533	0.421888789872585	-6.876966348460152	3.46731404870501	0.20388692389234417	17.630174543174974	0.2933474574101841	0.28528480553135727	0.14689025977568806	0.2744774772827706	1.8867520923794485	1.8867520923794485
2476	-44.229478325652543	-3820.941868298159079	-3865.171346623811587	-2.381858521180163	1140	0	0	577	-3820.941868298159079	-2.381858521180163	1140	0	0	577	0.755441531507800	0.739983378293805	-7.443244128681857	3.9440131201957325	0.28623448509781807	17.996464447627513	0.2928844328600149	0.30062267022492073	0.13244865948912582	0.2740442374259386	1.02088986545838	1.02088986545838
2477	-56.708085358868004	-3806.610333086149694	-3863.318418445017869	-3.240560240675135	1140	0	0	575	-3806.610333086149694	-3.240560240675135	1140	0	0	575	0.830304279745007	0.769445298475324	-6.8296375890160395	3.293145865922284	0.20350333505486035	23.95953137998736	0.2885781881290615	0.29620265111697464	0.14520416292242747	0.27001499783153643	1.0790946171095939	1.0790946171095939
2478	-42.175959851123558	-3824.697306568820750	-3866.873266419944230	-1.752548592208163	1140	0	0	575	-3824.697306568820750	-1.752548592208163	1140	0	0	575	0.925060160666243	0.375744500678988	-7.7967522011855515	2.422418010289796	0.20269886440904583	18.519024197234494	0.29887695002267933	0.3201877155052898	0.13673821937020636	0.24419711510182449	2.4619393204547637	2.4619393204547637
2479	-54.193381523306435	-3818.539848116437497	-3872.733229639743968	-1.847886818924254	1140	0	0	577	-3818.539848116437497	-1.847886818924254	1140	0	0	577	0.767450182203314	0.884430733202176	-7.875184522805043	3.2610462624165466	0.2392829911447856	21.769870974467253	0.3015279267517303	0.32302771431639954	0.12908126592714209	0.24636309300472797	0.8677335074332824	0.8677335074332824
2480	-49.966777384541849	-3819.006431141054691	-3868.973208525596419	-0.466187075460619	1140	0	0	577	-3819.006431141054691	-0.466187075460619	1140	0	0	577	0.794229894774449	0.868457790132339	-8.391072053231436	1.056704540054272	0.19718103486016944	20.309401294822575	0.3211837486239762	0.27889765046728826	0.1374957381700298	0.2624228627387057	0.9145290695744935	0.9145290695744935
2481	-47.271770624817385	-3814.495194573724802	-3861.766965198542039	-1.220981651752368	1140	0	0	577	-3814.495194573724802	-1.220981651752368	1140	0	0	577	0.922936401509025	0.552356802957836	-8.66681954888406	2.3590596505444186	0.2198393605147371	20.378553318123753	0.3060724248098129	0.30065549555211146	0.14319590900964538	0.25007617062843035	1.6709061906484328	1.6709061906484328
2482	-55.623613007530885	-3815.024272774513975	-3870.647885782044796	-3.001799272375261	1140	0	0	575	-3815.024272774513975	-3.001799272375261	1140	0	0	575	1.000685079075399	1.049803774826220	-6.63953000547353	1.0174784922832742	0.24033706100349014	21.418575093789762	0.3074386979869427	0.30199758816102507	0.13937123108152888	0.25119248277050343	0.9532115458825133	0.9532115458825133
2483	-45.046867867836227	-3812.557662087072458	-3857.604529954908685	-1.500925521387817	1140	0	0	577	-3812.557662087072458	-1.500925521387817	1140	0	0	577	0.792477896777410	0.513655359405569	-8.071861885854714	2.5504329058827517	0.24907730389434604	19.76087155903461	0.3067613851813135	0.30133226256906176	0.14126726723409577	0.25063908501552895	1.5428202631712251	1.5428202631712251
2484	-48.644740961651983	-3812.255118356437833	-3860.899859318089966	-3.380935000953151	1140	0	0	577	-3812.255118356437833	-3.380935000953151	1140	0	0	577	0.787670418698601	0.684885047093161	-6.620267601606049	2.6789115139509123	0.22453890527619194	21.06388419841001	0.3067613851813135	0.30133226256906176	0.14126726723409577	0.25063908501552895	1.150076822441501	1.150076822441501
2485	-47.290522528963528	-3812.926731922205818	-3860.217254451169538	-2.757549285980041	1140	0	0	577	-3812.926731922205818	-2.757549285980041	1140	0	0	577	0.834175941083387	0.615904255387730	-7.281151494011218	4.248310817025098	0.21829136379820374	19.832842427525616	0.3038412479281761	0.2984638064725423	0.13992250928988653	0.25777243630939534	1.354392235134418	1.354392235134418
2486	-61.344826601647384	-3808.100024354482684	-3869.444850956130267	-1.521678739998527	1140	0	0	577	-3808.100024354482684	-1.521678739998527	1140	0	0	577	0.888255619369460	1.573201284132735	-7.759894492644708	1.929571773055471	0.20072229699855118	22.8491507932819	0.30447189832790894	0.2866556561412921	0.14021293130143697	0.2686595142293619	0.5646166376346	0.5646166376346
2487	-59.746305606266247	-3813.288693351689744	-3873.034998957955850	-1.639327741149055	1140	0	0	577	-3813.288693351689744	-1.639327741149055	1140	0	0	577	0.942379838933717	1.411517715421697	-7.794477687246341	2.1241988624119497	0.19125564731368488	21.309131651486503	0.29813655257917016	0.29298899230126485	0.14331077922064725	0.26556367589891783	0.6676358565235412	0.6676358565235412
2488	-51.365441669551139	-3811.052191553902958	-3862.417633223454231	-5.096364260082124	1140	0	0	575	-3811.052191553902958	-5.096364260082124	1140	0	0	575	0.879772876759533	0.764257637349573	-6.0980964002181155	1.8000992744289426	0.26455029290092136	20.4280757109323	0.2908867802428386	0.3030356604685244	0.13140763640044417	0.2746699228881928	1.1511469873046543	1.1511469873046543
2489	-54.627075612792062	-3826.679921714520333	-3881.306997327312274	-0.992071071735660	1140	0	0	577	-3826.679921714520333	-0.992071071735660	1140	0	0	577	0.785858997983103	1.549702451874337	-9.782406719420212	2.437190008020706	0.30779008321022233	16.534652923948524	0.30075393175638004	0.29737074016067067	0.1300477846733136	0.2718275434096356	0.5071031519841894	0.5071031519841894
2490	-44.780028131917483	-3821.247233555957337	-3866.027261687874670	-3.231324519959614	1140	0	0	577	-3821.247233555957337	-3.231324519959614	1140	0	0	577	0.785764824435475	0.448560160163537	-8.807035501602245	19.31804108643558	0.30704850448179005	17.528655426906276	0.3046199338153722	0.2799888499238626	0.1344215573151972	0.28096965894556797	1.7517490277090138	1.7517490277090138
2491	-56.065095673070736	-3825.202788176140984	-3881.267883849211557	-6.722419427676446	1140	0	0	577	-3825.202788176140984	-6.722419427676446	1140	0	0	577	0.805309895680870	1.807622112321612	-6.11301076780011	14.244933383573528	0.24601096352932597	15.371987696993429	0.3054345114652835	0.28526131089801643	0.1347810111266526	0.2745231665100475	0.4455078803205024	0.4455078803205024
2492	-60.771457931766363	-3818.973252293909354	-3879.744710225675590	-3.517482278358891	1140	0	0	575	-3818.973252293909354	-3.517482278358891	1140	0	0	575	0.784235372597034	1.343453037475698	-8.634551003349783	24.44217035363043	0.2260516745942769	19.0069280196758	0.29269837131193166	0.3030741756627401	0.1331092811182196	0.2711181719071086	0.5837460266349062	0.5837460266349062
2493	-59.064280981787661	-3817.324958803220852	-3876.389239785008613	-4.940220707284077	1140	0	0	575	-3817.324958803220852	-4.940220707284077	1140	0	0	575	0.846033266872149	1.163059730815999	-7.0286590674588565	25.017482854166207	0.28004046360157825	19.730380786067325	0.27890000666471826	0.28079702268297263	0.14798451623947315	0.292318454412836	0.7274203073633841	0.7274203073633841
2494	-49.273773986310935	-3811.136568419553441	-3860.410342405864412	-4.205932477625090	1140	0	0	577	-3811.136568419553441	-4.205932477625090	1140	0	0	577	0.816590839153023	0.532455748097097	-7.054987274443199	13.376615791573421	0.1981955128651313	20.70111853313778	0.2932517619658503	0.29524639544213876	0.14625738140853758	0.2652444611834735	1.5336313713794536	1.5336313713794536
2495	-57.274113180857604	-3814.423636375630849	-3871.697749556488361	-3.700002241754934	1140	0	0	577	-3814.423636375630849	-3.700002241754934	1140	0	0	577	0.796122117151309	1.460355639572370	-6.832368661555723	5.698478795161688	0.27478740400605994	20.04730578317602	0.29084096086612243	0.29625351551194246	0.14675628248386785	0.26614924113806737	0.545156327389152	0.545156327389152
2496	-45.519598859306974	-3816.382664984433177	-3861.902263843740002	-2.224270580854499	1140	0	0	577	-3816.382664984433177	-2.224270580854499	1140	0	0	577	0.830652218655758	0.727735748494260	-7.317119567482521	2.6261013969552947	0.22666957825500927	18.457457746926895	0.29210965506151637	0.2975458201253496	0.14303429865997525	0.2673102261531588	1.1414201107674584	1.1414201107674584
2497	-57.667085396947179	-3811.901934885011087	-3869.569020281958274	-2.403822532921991	1140	0	0	577	-3811.901934885011087	-2.403822532921991	1140	0	0	577	0.839891303189316	1.310434535394150	-6.716465940235122	1.0879807918877424	0.22376898952736485	21.87925376286726	0.29210965506151637	0.2975458201253496	0.14303429865997525	0.2673102261531588	0.6409258001863445	0.6409258001863445
2498	-57.918714872106868	-3808.061266785710359	-3865.979981657817007	-1.870643122688595	1140	0	0	577	-3808.061266785710359	-1.870643122688595	1140	0	0	577	0.867327148153072	1.345186944600992	-7.059798004266875	1.186925902311583	0.2333810825949932	21.547059129956697	0.29210965506151637	0.2975458201253496	0.14303429865997525	0.2673102261531588	0.6447632811440478	0.6447632811440478
2499	-48.825182873914848	-3810.962678536948715	-3859.787861410863570	-1.136236743004053	1140	0	0	577	-3810.962678536948715	-1.136236743004053	1140	0	0	577	0.761943716172622	0.727612474059333	-7.333587996935375	1.0009840107561543	0.24070505312797316	20.80240933319588	0.29210965506151637	0.2975458201253496	0.14303429865997525	0.2673102261531588	1.0471834160865263	1.0471834160865263
2500	-35.709345298749156	-3825.273933483198107	-3860.983278781947320	-2.691162781520758	1140	0	0	577	-3825.273933483198107	-2.691162781520758	1140	0	0	577	0.738943760298225	0.462645864437331	-7.110751722453188	3.7219578431277305	0.2640801096091415	15.015415245714667	0.2809775609174411	0.2960342687469546	0.15303425726305242	0.26995391307255184	1.5972125055022954	1.5972125055022954
2501	-52.173909165781588	-3820.953997940171121	-3873.127907105952545	-2.325471608249153	1140	0	0	577	-3820.953997940171121	-2.325471608249153	1140	0	0	577	0.974654202303012	1.102540594536128	-8.87844366580538	7.499563441884047	0.2862268121958597	18.643673628055485	0.28115524324691	0.31377410251498644	0.13494602988182022	0.27012462435628337	0.8840075432443182	0.8840075432443182
2502	-53.158969734252835	-3816.838996761181988	-3869.997966495434866	-0.380807062080327	1140	0	0	575	-3816.838996761181988	-0.380807062080327	1140	0	0	575	0.802395428390414	1.281053549473093	-8.978395613437137	1.161820472308198	0.28401072410856815	18.370633764882307	0.29177634264953317	0.3032240711565831	0.14357111177946855	0.2614284744144151	0.6263558839678832	0.6263558839678832
2503	-50.853351887440368	-3809.370598302205508	-3860.223950189646075	-1.358141508741229	1140	0	0	575	-3809.370598302205508	-1.358141508741229	1140	0	0	575	0.858971515161693	0.604344449978303	-7.290702659969064	1.0224883653007106	0.23717105944503195	22.042259756055998	0.29177634264953317	0.3032240711565831	0.14357111177946855	0.2614284744144151	1.4213277133471347	1.4213277133471347
2504	-54.689934428342902	-3813.941842084494056	-3868.631776512836950	-2.632084218442913	1140	0	0	575	-3813.941842084494056	-2.632084218442913	1140	0	0	575	0.830631596706369	1.002530746742009	-6.856071048292662	1.8900780657756573	0.28860561287686876	21.17755002320553	0.2949818678054469	0.29556912302864147	0.14514841858334598	0.2643005905825656	0.828534784998592	0.828534784998592
2505	-61.161482260767990	-3809.896472431092661	-3871.057954691860687	-1.029586121814480	1140	0	0	575	-3809.896472431092661	-1.029586121814480	1140	0	0	575	0.759072792454095	1.212845725096407	-9.049739604082859	2.284553963746286	0.2344229553330383	23.1037991163276	0.29633748860240344	0.27974614072396353	0.14084226061665864	0.28307411005697436	0.6258609621547359	0.6258609621547359
2506	-42.862315816054995	-3824.714920011278537	-3867.577235827333425	-1.947132877179651	1140	0	0	577	-3824.714920011278537	-1.947132877179651	1140	0	0	577	0.802977592240239	0.854408445953805	-7.9275468232396475	3.618055897673717	0.25119804472348084	15.931643700634373	0.2937237914357913	0.2772787792745928	0.14189088722563645	0.2871065420639795	0.9398053074532139	0.9398053074532139
2507	-46.359922797101738	-3815.305064285601475	-3861.664987082703192	-2.523859836620019	1140	0	0	584	-3815.305064285601475	-2.523859836620019	1140	0	0	584	0.758279281409863	0.498199487797526	-7.2120607574453235	3.48038934746743	0.2513908341990829	21.778108358929305	0.3010363249256356	0.2701179499194471	0.134591392325561	0.29425433282935637	1.5220394640751558	1.5220394640751558
2508	-50.416767328248895	-3812.660221736398853	-3863.076989064647933	-2.047880377008250	1140	0	0	577	-3812.660221736398853	-2.047880377008250	1140	0	0	577	0.924730344728826	0.634031073712001	-7.8888958348476566	3.513031786741298	0.24684815262981016	22.1808000962055	0.2863500140936478	0.2781666248280723	0.13246116418767104	0.3030221968906087	1.4584937285721606	1.4584937285721606
2509	-49.909978981303638	-3809.208037202204196	-3859.118016183507734	-1.682943520064942	1140	0	0	577	-3809.208037202204196	-1.682943520064942	1140	0	0	577	0.941547988840127	0.541035123127347	-8.72000703534703	3.7881293220830567	0.26661329621113844	21.739565341519953	0.2913222855302919	0.2985152492963712	0.1347612613790041	0.27540120379433275	1.7402714696186357	1.7402714696186357
2510	-57.538763600382183	-3815.157727483352119	-3872.696491083734145	-0.703293498619073	1140	0	0	575	-3815.157727483352119	-0.703293498619073	1140	0	0	575	0.946180063775247	1.213841569635182	-8.440507275125151	1.2676986268985762	0.19285902391580112	21.76412589537862	0.2857306725307466	0.2998895811683738	0.13122788918906642	0.28315185711181334	0.7794922232393311	0.7794922232393311
2511	-45.377490318425806	-3810.337048669663091	-3855.714538988088862	-4.919608085388821	1140	0	0	575	-3810.337048669663091	-4.919608085388821	1140	0	0	575	0.828421771679179	0.610375905513589	-6.066633837052482	1.7132795884528498	0.2843905024977176	20.694800742594083	0.29140051920418236	0.2906228295786382	0.1428700573947698	0.27510659382240976	1.3572320994258777	1.3572320994258777
2512	-48.331844185546437	-3814.709108790773371	-3863.040952976319659	-2.235936248387059	1140	0	0	575	-3814.709108790773371	-2.235936248387059	1140	0	0	575	0.811264495002290	1.094746837171471	-7.741908855669865	4.185116563531391	0.23362737849159487	18.90073281322425	0.29049420357350214	0.29273667303672396	0.1487262687306223	0.2680428546591515	0.7410521478174601	0.7410521478174601
2513	-61.945563136013469	-3811.496485696785385	-3873.442048832798719	-3.548503241955277	1140	0	0	575	-3811.496485696785385	-3.548503241955277	1140	0	0	575	0.912577485215946	1.638449109757827	-7.562696301148726	11.749583992437302	0.21886354293265312	23.104959231561658	0.30433820895370683	0.29380142359246836	0.1298793111623154	0.2719810562915094	0.5569763990721879	0.5569763990721879
2514	-56.332270652318151	-3818.827487379338891	-3875.159758031657020	-3.078630843255421	1140	0	0	575	-3818.827487379338891	-3.078630843255421	1140	0	0	575	0.841047462579234	1.650842094204646	-8.220249831736403	12.934826626336156	0.24380545967232364	18.532483113926965	0.2716400545549198	0.30516570803561555	0.14458454578157143	0.2786096916278933	0.5094657239064646	0.5094657239064646
2515	-45.275349492471371	-3814.871219060888052	-3860.146568553359430	-1.621136573876770	1140	0	0	577	-3814.871219060888052	-1.621136573876770	1140	0	0	577	0.785086278297751	0.428301778191055	-8.099146632741865	2.93499955852692	0.23650491807098167	21.322824383014463	0.2758137823355385	0.3098545548089949	0.14680607579990926	0.26752558705555735	1.833021290767424	1.833021290767424
2516	-42.767674780580101	-3822.658731468691713	-3865.426406249271622	-1.147945876855410	1140	0	0	577	-3822.658731468691713	-1.147945876855410	1140	0	0	577	0.884097289175520	0.542481083427970	-8.593519076662444	2.168614748238686	0.24519115879191017	18.1922923892729	0.3110569087837185	0.2937512657941549	0.1311877501049427	0.2640040753171839	1.6297292498917324	1.6297292498917324
2517	-55.454105201553730	-3819.149818475346819	-3874.603923676900649	-1.881268683873820	1140	0	0	577	-3819.149818475346819	-1.881268683873820	1140	0	0	577	0.819302530365656	1.123811118454969	-9.002176444610749	5.210833140759726	0.24715440271811892	20.010969857307693	0.29923962051359526	0.31572498091001516	0.12620382781702164	0.25883157075936797	0.7290393527090611	0.7290393527090611
2518	-44.294921885915549	-3817.242694339314312	-3861.537616225230067	-3.062417463962841	1140	0	0	577	-3817.242694339314312	-3.062417463962841	1140	0	0	577	0.744383665614778	0.638291151251832	-7.155963774934575	5.673563960101533	0.25842795218922776	19.650371158371023	0.29300306269863347	0.3112587500457008	0.1203084100048181	0.27542977725084766	1.1662133560129655	1.1662133560129655
2519	-53.510534656127795	-3817.386165985738444	-3870.896700641866119	-2.820004839303106	1140	0	0	575	-3817.386165985738444	-2.820004839303106	1140	0	0	575	0.802651138604470	1.221145246061782	-7.2560766586427885	4.60123412323378	0.23229327488738413	19.416578064625252	0.30645909135453253	0.27962863017416534	0.12583351748205826	0.2880787609892439	0.6572937504306193	0.6572937504306193
2520	-55.688688165837576	-3813.781968609046544	-3869.470656774883992	-3.543243808460783	1140	0	0	577	-3813.781968609046544	-3.543243808460783	1140	0	0	577	1.000734069083004	0.668629973165753	-6.984934445676551	4.174673867290542	0.24481093921690644	23.930681703704945	0.3080283806541541	0.28000032602716907	0.12241736344124465	0.28955392987743217	1.4966934018001665	1.4966934018001665
2521	-62.250037139697312	-3817.594021850765785	-3879.844058990463054	-2.186355015139950	1140	0	0	575	-3817.594021850765785	-2.186355015139950	1140	0	0	575	0.836959508321109	2.044194366478038	-7.676738210733509	3.6720257879151976	0.22665305152144	19.101692966614856	0.29936055280698676	0.27212119937656604	0.14090455047704745	0.2876136973393998	0.40943245028265796	0.40943245028265796
2522	-57.291698881784754	-3815.871572723558984	-3873.163271605343652	-3.186560909858361	1140	0	0	575	-3815.871572723558984	-3.186560909858361	1140	0	0	575	0.863146908991539	1.218154417573993	-6.900998456421963	3.3319279449012735	0.24788566765994022	21.415767308203304	0.31167606690655847	0.28331610276744545	0.11958059567300643	0.28542723465298964	0.7085693706308047	0.7085693706308047
2523	-53.119391266185957	-3819.517928979490534	-3872.637320245676619	-1.589117667827418	1140	0	0	577	-3819.517928979490534	-1.589117667827418	1140	0	0	577	0.908648441124281	1.277419154164990	-8.25197408840451	2.8528747001689716	0.250643490779369	18.742279455610806	0.3009109488694181	0.2877470561913766	0.12145078958241495	0.28989120535679036	0.711315810602697	0.711315810602697
2524	-39.481226777857799	-3824.032626512158458	-3863.513853290016414	-1.571385151237740	1140	0	0	577	-3824.032626512158458	-1.571385151237740	1140	0	0	577	0.815904744696231	0.509326877974445	-8.569750684770174	3.3800821158374004	0.26468706250931734	18.335625722349654	0.2893520819454901	0.2766938527676903	0.1602156209320948	0.27373844435472483	1.6019275243062445	1.6019275243062445
2525	-52.692920285089542	-3825.745303545135357	-3878.438223830225070	-2.430151755452405	1140	0	0	586	-3825.745303545135357	-2.430151755452405	1140	0	0	586	0.807796034297003	1.784026017525015	-7.28969818774833	3.2274462143159135	0.25961555773096573	16.83068669444366	0.28502486679346895	0.28751078312744266	0.1578196213670443	0.26964472871204415	0.4527938641935622	0.4527938641935622
2526	-49.899185251835924	-3820.227786276171173	-3870.126971528007289	-3.053003982669310	1140	0	0	575	-3820.227786276171173	-3.053003982669310	1140	0	0	575	0.854894436173952	1.158382504277254	-7.170772612446645	4.724462822031538	0.2539178593490048	18.536954757867925	0.2825256259528162	0.28498974452683234	0.16520428089221129	0.26728034862814015	0.7380070339609829	0.7380070339609829
2527	-44.669820654648881	-3816.334823710624278	-3861.004644365273180	-3.376275973616229	1140	0	0	577	-3816.334823710624278	-3.376275973616229	1140	0	0	577	0.795913144741313	0.714014981256768	-6.662202724652463	2.872143840309588	0.22652682403324828	18.1812216953074	0.295017725495762	0.28519582794793236	0.1391778449400542	0.28060860161625145	1.1147009035306132	1.1147009035306132
2528	-52.186165141088743	-3810.316712913223000	-3862.502878054311623	-1.120539484123286	1140	0	0	577	-3810.316712913223000	-1.120539484123286	1140	0	0	577	0.819753781928306	0.729222982155918	-8.01019415097033	1.6478939388321439	0.2625316305382921	22.44296057391539	0.28492675909292436	0.28927806039849413	0.14117000702426696	0.28462517348431454	1.1241469372025785	1.1241469372025785
2529	-42.445251618796540	-3821.354499618672435	-3863.799751237469081	-0.977958196070178	1140	0	0	577	-3821.354499618672435	-0.977958196070178	1140	0	0	577	0.812064549784457	0.767682512465792	-8.1422788689563	1.5509684870592195	0.2522371042668003	16.8720432482772	0.3091682201812833	0.2794713406896561	0.13638424937546853	0.27497618975359195	1.0578130107146897	1.0578130107146897
2530	-51.559362828057402	-3820.468419461662961	-3872.027782289720562	-1.868085410811322	1140	0	0	575	-3820.468419461662961	-1.868085410811322	1140	0	0	575	0.856855358740768	1.218436840629511	-8.213179933211665	3.810479643272487	0.2347212995754388	18.47350398460172	0.3091682201812833	0.2794713406896561	0.13638424937546853	0.27497618975359195	0.7032415059758613	0.7032415059758613
2531	-40.754213271891857	-3824.631599266921057	-3865.385812538812843	-2.922019928573071	1140	0	0	575	-3824.631599266921057	-2.922019928573071	1140	0	0	575	0.914333944610340	0.584731549443659	-7.679163878654309	7.069966600028434	0.2657105813033568	16.337513959936473	0.2849650068051857	0.3128769845963023	0.1525396360295359	0.24961837256897598	1.5636815654641532	1.5636815654641532
2532	-47.598341364795580	-3821.669639590283623	-3869.267980955079111	-1.094099668113205	1140	0	0	575	-3821.669639590283623	-1.094099668113205	1140	0	0	575	0.717094792556889	0.873052699048178	-7.584152240997655	1.3000164458312125	0.2870852347869373	18.624958753049118	0.2664954475048134	0.2925983542988158	0.14265301912561978	0.29825317907075094	0.8213648423957478	0.8213648423957478
2533	-46.510266610961530	-3815.764415432524402	-3862.274682043485882	-2.192338532031716	1140	0	0	575	-3815.764415432524402	-2.192338532031716	1140	0	0	575	0.828640657051343	0.692452425037590	-7.165407756366944	2.077579145839092	0.30843863987242714	19.55098362297186	0.2662949068923667	0.2923781709759058	0.14329818169869077	0.2980287404330367	1.1966752185269045	1.1966752185269045
2534	-38.763470521443125	-3826.881962143554119	-3865.645432664997315	-2.678111137475092	1140	0	0	577	-3826.881962143554119	-2.678111137475092	1140	0	0	577	0.873162454143373	0.776956588923998	-7.099552849087679	2.810433485959056	0.2896636160817165	14.832489431688886	0.2840130358299135	0.28728588180616005	0.1391985906916303	0.28950249167229614	1.123823990414458	1.123823990414458
